代號,年份,季,最高價,最低價,成交量(股),交易額(萬),開盤價,收盤價,漲跌幅(%)
1515,2014,1,12.85,10.95,38917744,11316,12.45,11.85,-0.05577689243027897
1515,2014,2,12.3,10.7,23655311,7902,11.85,11.1,-0.06329113924050633
1515,2014,3,11.2,9.01,14229594,4953,11.1,9.6,-0.13513513513513514
1515,2014,4,11.95,9.54,51104979,17191,9.6,10.7,0.1145833333333333
1515,2015,1,11.45,10.4,16340073,5247,10.65,11.0,0.028037383177570162
1515,2015,2,11.15,9.02,13484254,4927,10.95,9.64,-0.12363636363636359
1515,2015,3,12.95,8.5,40672334,13511,9.63,11.55,0.19813278008298754
1515,2015,4,13.9,9.8,74006346,23742,11.6,10.45,-0.09523809523809536
1515,2016,1,11.5,9.74,14061042,4495,10.4,10.9,0.043062200956937906
1515,2016,2,14.3,10.05,40982085,13063,10.9,13.45,0.23394495412844027
1515,2016,3,18.1,13.25,138640017,48830,13.5,15.3,0.1375464684014871
1515,2016,4,15.9,11.4,52650348,19480,15.3,15.05,-0.016339869281045753
1515,2017,1,19.4,14.6,56378405,19560,15.0,19.1,0.26910299003322263
1515,2017,2,25.75,18.8,231565977,90406,19.15,22.95,0.20157068062827213
1515,2017,3,45.2,22.75,304283099,136867,22.95,44.9,0.9564270152505446
1515,2017,4,75.0,45.3,349210155,184956,45.3,51.8,0.15367483296213805
1515,2018,1,55.4,35.65,141683721,78055,52.0,42.25,-0.18436293436293433
1515,2018,2,50.9,37.6,92850127,52465,42.45,40.1,-0.05088757396449701
1515,2018,3,59.0,38.5,268143077,153701,40.3,57.6,0.4364089775561097
1515,2018,4,77.7,44.65,460229527,268674,57.4,71.5,0.24131944444444442
1515,2019,1,94.1,66.6,323660460,203794,71.6,83.1,0.16223776223776215
1515,2019,2,90.3,67.4,189858116,131353,83.4,84.6,0.018050541516245487
1515,2019,3,107.0,83.5,153808797,107136,84.4,89.0,0.05200945626477548
1515,2019,4,88.7,70.1,88112524,59213,88.6,71.4,-0.197752808988764
1515,2020,1,73.0,36.0,74439501,49841,71.7,42.05,-0.4110644257703082
1515,2020,2,87.9,41.1,351838629,225359,41.5,79.1,0.8810939357907254
1515,2020,3,104.0,73.0,369517913,241256,79.1,82.5,0.04298356510745899
1515,2020,4,88.8,71.7,109450469,75648,83.5,72.8,-0.11757575757575761
1515,2021,1,97.6,71.3,210849203,136732,73.0,94.3,0.29532967032967034
1515,2021,2,108.0,87.0,110336808,72065,95.6,92.8,-0.015906680805938496
1517,2009,4,11.65,10.0,154968932,37120,10.15,11.15,
1517,2010,1,13.85,9.52,137455567,33046,11.15,11.45,0.02690582959641246
1517,2010,2,15.15,11.05,256555581,57704,11.45,13.4,0.1703056768558953
1517,2010,3,18.85,13.3,280791255,67843,13.4,14.9,0.11194029850746269
1517,2010,4,15.6,13.85,72172801,21291,14.9,14.9,0.0
1517,2011,1,16.6,13.35,90747436,25388,15.0,14.55,-0.023489932885906017
1517,2011,2,15.5,12.55,55868488,18483,14.6,13.0,-0.10652920962199317
1517,2011,3,13.7,9.86,36561070,11945,13.0,10.25,-0.21153846153846154
1517,2011,4,12.9,9.9,41141001,14958,10.25,10.75,0.04878048780487805
1517,2012,1,16.15,10.65,132043607,37467,10.85,15.5,0.4418604651162791
1517,2012,2,16.0,11.2,125986139,39448,15.4,12.6,-0.18709677419354842
1517,2012,3,13.7,12.4,52306367,16125,12.7,12.55,-0.003968253968253884
1517,2012,4,12.75,10.3,42196216,12489,12.55,12.1,-0.03585657370517937
1517,2013,1,13.8,11.75,51525950,15807,12.1,12.75,0.05371900826446284
1517,2013,2,15.75,12.95,135771952,43226,13.0,13.9,0.09019607843137258
1517,2013,3,15.5,12.95,80120725,28023,13.9,13.7,-0.01438848920863317
1517,2013,4,15.65,13.6,97757596,32181,13.8,15.1,0.10218978102189784
1517,2014,1,19.3,15.1,173874855,62181,15.2,18.75,0.2417218543046358
1517,2014,2,18.95,15.5,93052298,33895,18.95,16.4,-0.1253333333333334
1517,2014,3,16.9,13.7,41006452,14904,16.5,14.05,-0.14329268292682915
1517,2014,4,14.4,12.85,17791208,7994,14.0,14.35,0.02135231316725971
1517,2015,1,16.15,14.1,48116788,16027,14.35,14.45,0.006968641114982554
1517,2015,2,15.15,12.3,30709306,10965,14.45,12.9,-0.1072664359861591
1517,2015,3,12.9,9.4,23830538,9275,12.9,11.45,-0.11240310077519387
1517,2015,4,12.75,11.1,20501522,9571,11.45,11.25,-0.017467248908296883
1517,2016,1,11.75,10.55,13701577,5638,11.2,11.25,0.0
1517,2016,2,11.3,10.55,8065046,3205,11.25,10.8,-0.03999999999999994
1517,2016,3,11.1,10.3,10824969,3963,10.8,10.35,-0.04166666666666676
1517,2016,4,10.65,10.0,8891483,3296,10.35,10.4,0.004830917874396204
1517,2017,1,11.95,10.25,28913373,9999,10.4,11.55,0.1105769230769231
1517,2017,2,11.6,10.0,22310990,7567,11.6,10.35,-0.10389610389610399
1517,2017,3,12.1,10.15,46508261,12244,10.35,10.8,0.04347826086956532
1517,2017,4,13.55,10.8,62990025,18979,10.8,11.65,0.07870370370370366
1517,2018,1,12.45,10.3,30191179,9058,11.7,10.65,-0.08583690987124463
1517,2018,2,11.3,10.05,24957547,6613,10.75,10.2,-0.04225352112676066
1517,2018,3,10.7,10.0,14102278,5632,10.15,10.3,0.009803921568627591
1517,2018,4,10.6,8.83,23640390,8886,10.35,9.9,-0.03883495145631071
1517,2019,1,10.9,9.81,19598198,7675,9.9,10.25,0.03535353535353532
1517,2019,2,10.3,9.48,12026508,5006,10.2,9.64,-0.05951219512195116
1517,2019,3,9.9,9.17,25677051,5823,9.64,9.19,-0.04668049792531131
1517,2019,4,9.29,9.0,6183965,2707,9.2,9.09,-0.010881392818280702
1517,2020,1,9.22,5.39,10759713,4770,9.2,6.74,-0.2585258525852585
1517,2020,2,9.82,6.45,36264235,13459,6.73,9.38,0.3916913946587538
1517,2020,3,13.65,9.28,298744573,95811,9.39,11.45,0.22068230277185483
1517,2020,4,16.55,11.55,387101119,130837,11.6,14.25,0.24454148471615728
1517,2021,1,20.95,12.3,292073953,105835,14.3,20.25,0.42105263157894735
1517,2021,2,35.5,20.9,208487794,84446,20.9,28.6,0.41234567901234576
1519,2009,4,34.4,28.6,142461044,60505,32.0,32.45,
1519,2010,1,33.3,24.6,57808667,26692,32.7,27.6,-0.1494607087827427
1519,2010,2,28.2,19.9,43890810,20308,27.65,20.7,-0.25000000000000006
1519,2010,3,29.45,20.4,117617715,49940,20.7,24.3,0.17391304347826095
1519,2010,4,24.8,20.2,41582950,19992,24.8,23.4,-0.037037037037037125
1519,2011,1,26.8,19.85,87328863,38031,23.5,25.95,0.10897435897435902
1519,2011,2,26.8,20.55,63661155,30027,26.35,21.6,-0.16763005780346812
1519,2011,3,22.9,14.9,33874490,16088,21.6,15.3,-0.2916666666666667
1519,2011,4,16.2,11.5,13733041,7150,15.1,12.95,-0.15359477124183016
1519,2012,1,19.0,12.35,41420424,15688,12.95,14.95,0.15444015444015444
1519,2012,2,15.1,13.0,13029350,6319,14.95,13.9,-0.07023411371237451
1519,2012,3,14.05,12.55,11850181,5929,13.95,13.3,-0.043165467625899255
1519,2012,4,14.0,11.2,18326451,8144,13.2,11.85,-0.10902255639097752
1519,2013,1,14.65,11.55,21690357,8998,11.9,13.6,0.14767932489451477
1519,2013,2,16.3,12.65,41455022,16570,13.6,13.55,-0.003676470588235216
1519,2013,3,15.35,13.0,27591895,11333,13.65,14.35,0.059040590405903974
1519,2013,4,19.2,14.4,96056855,39750,14.4,18.2,0.26829268292682923
1519,2014,1,18.5,16.2,29999788,13294,18.2,16.75,-0.07967032967032964
1519,2014,2,17.4,15.5,26283578,10428,16.75,15.85,-0.05373134328358211
1519,2014,3,17.0,15.25,17046057,7522,15.85,16.0,0.009463722397476363
1519,2014,4,16.4,14.1,12742155,5577,16.0,15.7,-0.018750000000000044
1519,2015,1,17.2,15.15,14969520,5989,15.45,16.8,0.07006369426751602
1519,2015,2,18.35,15.1,36616399,15494,16.8,15.55,-0.0744047619047619
1519,2015,3,16.15,13.15,10190565,4772,15.6,13.9,-0.10610932475884247
1519,2015,4,17.0,13.5,42997585,13694,13.95,15.35,0.10431654676258988
1519,2016,1,17.15,13.65,25996017,11307,15.4,16.15,0.05211726384364814
1519,2016,2,17.1,14.25,21458727,8900,16.3,15.15,-0.061919504643962744
1519,2016,3,20.2,15.05,58199642,23264,15.15,18.4,0.2145214521452144
1519,2016,4,20.3,16.0,37104430,16731,18.5,17.9,-0.027173913043478264
1519,2017,1,18.75,16.85,17743618,8426,17.9,17.0,-0.050279329608938474
1519,2017,2,17.75,16.5,16494583,6743,17.1,17.2,0.0117647058823529
1519,2017,3,24.65,16.3,131740957,56926,17.3,21.05,0.22383720930232567
1519,2017,4,21.8,18.9,56912096,26436,21.0,20.85,-0.009501187648456023
1519,2018,1,27.7,19.0,115055844,51726,21.0,25.85,0.2398081534772182
1519,2018,2,32.35,21.2,253900585,124467,26.5,23.0,-0.11025145067698264
1519,2018,3,25.85,20.7,60972232,30673,23.05,23.25,0.010869565217391304
1519,2018,4,25.6,16.4,33021433,17971,23.4,18.85,-0.18924731182795693
1519,2019,1,24.2,18.1,24950240,12572,18.85,24.05,0.2758620689655172
1519,2019,2,28.05,20.7,53759866,27189,24.25,25.55,0.06237006237006237
1519,2019,3,29.7,21.65,64770674,34424,25.85,25.85,0.011741682974559714
1519,2019,4,30.4,24.4,40934456,21328,26.3,29.1,0.12572533849129594
1519,2020,1,32.55,19.6,81852769,43518,29.1,24.3,-0.16494845360824745
1519,2020,2,30.0,23.5,71529168,36244,24.3,27.95,0.15020576131687235
1519,2020,3,49.35,27.9,445513704,246060,28.15,42.25,0.5116279069767442
1519,2020,4,57.4,42.4,379524358,228960,42.7,49.7,0.17633136094674562
1519,2021,1,49.65,40.75,96790023,62662,49.6,45.2,-0.09054325955734406
1519,2021,2,51.9,45.0,77504176,48097,45.2,45.55,0.007743362831858281
1526,2009,4,6.77,5.56,24999917,6977,5.68,6.6,
1526,2010,1,8.31,5.8,23242320,6674,6.6,6.47,-0.01969696969696968
1526,2010,2,8.5,6.3,39791556,10832,6.47,6.91,0.06800618238021644
1526,2010,3,8.05,6.45,20844111,6163,6.92,6.91,0.0
1526,2010,4,9.19,7.1,7304449,2416,9.19,7.65,0.10709117221418238
1526,2011,1,7.96,0.0,4535587,1836,7.65,7.13,-0.06797385620915039
1526,2011,2,9.49,6.8,13108039,4698,7.12,7.24,0.0154277699859748
1526,2011,3,8.23,6.51,5203377,3133,7.35,7.02,-0.0303867403314918
1526,2011,4,8.18,6.77,5468191,2190,7.05,7.14,0.01709401709401711
1526,2012,1,10.65,7.04,12348302,4584,7.15,8.71,0.219887955182073
1526,2012,2,9.1,7.73,2621106,1434,8.7,8.1,-0.07003444316877167
1526,2012,3,8.35,0.0,1327094,730,8.03,7.54,-0.06913580246913575
1526,2012,4,7.52,0.0,926137,500,7.36,7.0,-0.07161803713527852
1526,2013,1,7.37,0.0,1496228,738,7.0,7.05,0.0071428571428571175
1526,2013,2,9.45,7.1,9954372,4106,7.2,7.65,0.08510638297872349
1526,2013,3,9.23,7.5,6809662,2931,7.51,8.6,0.12418300653594762
1526,2013,4,10.1,8.52,10666882,4114,8.52,9.76,0.13488372093023257
1526,2014,1,12.25,9.62,13224600,5371,9.7,10.7,0.09631147540983602
1526,2014,2,12.1,10.0,5927493,3110,10.7,11.45,0.07009345794392524
1526,2014,3,16.5,11.0,34644883,14325,11.6,13.95,0.2183406113537118
1526,2014,4,14.9,11.5,14167835,6334,13.95,13.35,-0.04301075268817202
1526,2015,1,15.7,13.1,14660445,7069,13.35,14.3,0.07116104868913865
1526,2015,2,18.7,12.5,43102937,18939,14.1,13.4,-0.06293706293706296
1526,2015,3,15.5,11.0,8786546,4238,13.45,13.0,-0.029850746268656744
1526,2015,4,16.25,12.5,18789553,8705,13.1,14.15,0.0884615384615385
1526,2016,1,14.9,12.75,7211634,4030,14.15,13.25,-0.06360424028268553
1526,2016,2,13.4,11.7,3914203,1957,13.15,13.0,-0.018867924528301886
1526,2016,3,17.55,12.6,30314864,13645,13.05,15.0,0.15384615384615385
1526,2016,4,16.0,12.6,12038042,5557,15.3,14.8,-0.013333333333333286
1526,2017,1,16.2,14.5,11294183,5042,14.9,15.5,0.047297297297297244
1526,2017,2,20.95,15.65,67120396,30240,16.2,18.3,0.18064516129032263
1526,2017,3,39.8,17.8,137785302,71620,18.3,39.45,1.1557377049180328
1526,2017,4,73.8,39.2,142219987,85204,41.0,64.3,0.629911280101394
1526,2018,1,99.5,62.7,96109506,71344,64.3,67.3,0.04665629860031104
1526,2018,2,70.8,39.65,25445355,18475,67.5,41.1,-0.3893016344725111
1526,2018,3,44.0,22.7,32146051,18625,41.0,26.0,-0.36739659367396593
1526,2018,4,43.25,17.2,200425399,121009,25.7,32.6,0.2538461538461539
1526,2019,1,40.6,30.75,201784675,125212,32.6,37.45,0.14877300613496935
1526,2019,2,38.35,26.5,56621364,38201,37.85,29.7,-0.20694259012016028
1526,2019,3,32.95,27.65,26702742,18086,30.0,27.65,-0.06902356902356904
1526,2019,4,27.95,23.2,17101144,11334,27.95,24.05,-0.13019891500904152
1526,2020,1,24.7,13.25,18471217,10864,24.2,15.9,-0.3388773388773389
1526,2020,2,39.0,15.35,135658300,74887,15.9,32.15,1.022012578616352
1526,2020,3,54.4,31.5,410994355,239670,32.15,50.8,0.5800933125972006
1526,2020,4,57.9,44.25,158554295,97801,50.6,45.85,-0.09744094488188969
1526,2021,1,49.8,39.3,32793511,22656,46.3,48.2,0.05125408942202838
1526,2021,2,63.3,45.3,59497094,37812,48.85,48.2,0.0
1527,2009,4,35.4,30.0,49617877,20155,31.1,34.0,
1527,2010,1,37.4,27.0,44188228,18524,34.0,30.95,-0.08970588235294119
1527,2010,2,34.2,26.0,52185412,22947,30.9,28.7,-0.07269789983844911
1527,2010,3,34.0,28.25,62401011,24462,28.6,32.5,0.132404181184669
1527,2010,4,33.0,24.5,38146009,17292,32.55,25.55,-0.21384615384615382
1527,2011,1,27.05,23.95,12934929,7273,25.6,25.0,-0.021526418786692786
1527,2011,2,29.3,20.8,74177676,32798,24.95,22.0,-0.12
1527,2011,3,22.4,13.8,37960913,15551,22.0,17.85,-0.18863636363636357
1527,2011,4,20.95,17.55,28567170,11618,17.65,20.2,0.13165266106442564
1527,2012,1,25.4,19.3,34109546,14009,20.2,24.0,0.18811881188118815
1527,2012,2,24.0,20.65,14208507,7019,23.7,22.9,-0.04583333333333339
1527,2012,3,23.35,18.8,14215986,7188,23.05,18.95,-0.1724890829694323
1527,2012,4,19.5,16.1,10316814,5385,18.95,17.75,-0.06332453825857516
1527,2013,1,20.1,17.4,9748657,4871,17.95,19.9,0.1211267605633802
1527,2013,2,25.7,19.6,89258501,35233,19.8,24.95,0.25376884422110557
1527,2013,3,38.5,24.65,179390709,85244,25.0,31.05,0.2444889779559119
1527,2013,4,35.5,28.7,108311350,51507,31.0,31.5,0.014492753623188383
1527,2014,1,39.7,29.5,98474192,46561,31.75,38.1,0.20952380952380956
1527,2014,2,44.6,35.0,115680537,56264,38.2,44.0,0.15485564304461938
1527,2014,3,49.7,36.1,113626353,63883,44.0,39.9,-0.09318181818181821
1527,2014,4,45.7,33.15,83628740,47847,39.9,44.8,0.12280701754385961
1527,2015,1,50.8,42.8,76560584,44927,45.35,49.3,0.10044642857142858
1527,2015,2,53.9,40.1,93473547,56021,49.7,42.35,-0.1409736308316429
1527,2015,3,50.1,33.95,102918297,61550,42.35,49.3,0.16410861865407309
1527,2015,4,71.1,48.85,148396251,98615,49.7,63.1,0.27991886409736316
1527,2016,1,76.0,55.6,85177963,63239,63.7,68.7,0.08874801901743266
1527,2016,2,93.6,64.5,98969441,70825,68.6,91.4,0.3304221251819505
1527,2016,3,118.0,89.0,132388717,100105,92.0,99.5,0.08862144420131285
1527,2016,4,101.0,70.6,150082566,115795,99.7,93.5,-0.06030150753768844
1527,2017,1,102.0,85.6,99663747,75201,94.6,92.2,-0.013903743315507991
1527,2017,2,94.8,78.1,40911976,33146,92.8,85.0,-0.07809110629067248
1527,2017,3,98.0,79.4,54621794,40768,85.5,84.6,-0.004705882352941244
1527,2017,4,87.9,63.2,20875072,16960,85.6,66.7,-0.2115839243498817
1527,2018,1,70.7,49.3,28695274,22622,66.7,56.1,-0.15892053973013495
1527,2018,2,69.9,51.5,89259240,61798,56.1,65.1,0.16042780748663088
1527,2018,3,69.3,53.0,56817653,42281,65.7,53.8,-0.17357910906298
1527,2018,4,55.4,40.35,39082601,27706,53.7,45.5,-0.15427509293680292
1527,2019,1,58.7,43.6,81163321,54164,45.9,57.7,0.2681318681318682
1527,2019,2,62.4,54.4,76246108,54286,58.3,58.3,0.010398613518197474
1527,2019,3,60.8,49.0,56965308,37219,58.6,49.0,-0.15951972555746136
1527,2019,4,51.0,47.6,30055666,21552,49.2,49.2,0.004081632653061282
1527,2020,1,49.95,33.0,37047239,25329,49.15,38.5,-0.217479674796748
1527,2020,2,43.75,38.0,27904990,19545,38.5,40.5,0.05194805194805195
1527,2020,3,42.2,37.45,23937891,16770,40.3,38.2,-0.056790123456790055
1527,2020,4,44.85,38.05,25709520,17287,38.2,41.65,0.09031413612565434
1527,2021,1,48.5,40.0,73693545,48638,41.8,47.0,0.12845138055222094
1527,2021,2,58.4,44.5,89263195,54333,47.6,47.45,0.009574468085106444
1528,2009,4,12.1,9.28,34761568,9046,9.38,11.4,
1528,2010,1,12.7,9.87,33235443,9416,11.4,12.4,0.08771929824561403
1528,2010,2,18.25,12.3,156308741,47591,12.4,14.1,0.13709677419354832
1528,2010,3,19.75,13.9,158614052,42361,14.15,17.45,0.23758865248226949
1528,2010,4,18.1,15.6,55760523,17785,17.5,16.5,-0.054441260744985634
1528,2011,1,17.75,13.95,48349137,14402,16.55,15.5,-0.06060606060606061
1528,2011,2,22.1,15.4,128605422,32429,15.5,18.15,0.17096774193548378
1528,2011,3,20.05,14.0,56693107,17132,18.15,14.85,-0.18181818181818177
1528,2011,4,16.15,13.3,22107321,7796,14.45,13.65,-0.08080808080808076
1528,2012,1,16.0,13.05,30701566,10538,13.7,14.75,0.08058608058608056
1528,2012,2,14.95,10.7,14901645,5739,14.8,11.75,-0.2033898305084746
1528,2012,3,12.55,10.85,15640904,4919,11.75,11.0,-0.06382978723404255
1528,2012,4,11.0,9.6,10956429,3930,11.0,10.15,-0.07727272727272724
1528,2013,1,13.3,10.05,37300183,12589,10.15,12.7,0.2512315270935959
1528,2013,2,16.2,12.0,52977114,16183,12.85,14.65,0.15354330708661426
1528,2013,3,17.65,13.9,104383611,23155,14.65,14.65,0.0
1528,2013,4,15.35,12.85,28846340,8738,14.75,14.9,0.017064846416382253
1528,2014,1,16.1,13.95,46403016,12957,14.85,15.0,0.00671140939597313
1528,2014,2,15.55,14.2,18133118,7388,15.1,14.55,-0.029999999999999954
1528,2014,3,14.8,12.5,8077660,3490,14.6,12.65,-0.13058419243986255
1528,2014,4,12.75,10.5,10454503,4014,12.45,11.25,-0.11067193675889331
1528,2015,1,11.8,10.95,9357932,4061,11.2,11.35,0.008888888888888858
1528,2015,2,11.6,8.11,23281032,8289,11.3,9.03,-0.20440528634361235
1528,2015,3,9.48,7.22,12450098,4067,9.18,9.3,0.029900332225913772
1528,2015,4,10.4,8.84,7978408,3257,9.3,9.07,-0.02473118279569897
1528,2016,1,11.65,7.76,22394092,12385,9.06,10.35,0.14112458654906276
1528,2016,2,11.45,9.0,37526030,14409,10.3,9.95,-0.038647342995169115
1528,2016,3,11.35,9.91,23274812,8198,9.95,10.1,0.015075376884422148
1528,2016,4,12.15,9.73,30670240,11022,10.1,9.92,-0.017821782178217796
1528,2017,1,11.6,9.91,28806395,12450,9.91,10.55,0.06350806451612911
1528,2017,2,11.7,9.92,20462135,10417,10.7,10.35,-0.01895734597156408
1528,2017,3,12.7,10.25,68877859,18383,10.35,11.5,0.11111111111111115
1528,2017,4,16.05,11.0,175264323,55102,11.5,14.7,0.27826086956521734
1528,2018,1,17.75,13.55,161251161,60590,14.9,15.1,0.027210884353741523
1528,2018,2,17.55,15.05,119785873,45306,15.15,15.4,0.019867549668874218
1528,2018,3,15.55,11.85,30840900,13284,15.35,12.35,-0.1980519480519481
1528,2018,4,12.45,9.6,19062309,7994,12.35,10.0,-0.19028340080971656
1528,2019,1,10.7,9.82,11915518,6555,10.0,10.3,0.030000000000000072
1528,2019,2,10.45,9.03,11209926,5103,10.3,9.34,-0.0932038834951457
1528,2019,3,9.99,8.91,15495232,5506,9.44,9.04,-0.03211991434689515
1528,2019,4,9.92,8.6,20446726,8099,9.07,9.22,0.019911504424778927
1528,2020,1,9.34,4.9,14391455,7813,9.22,5.7,-0.3817787418655098
1528,2020,2,8.7,5.42,25976970,9287,5.7,7.7,0.3508771929824561
1528,2020,3,9.1,7.6,33325987,11519,7.7,8.06,0.0467532467532468
1528,2020,4,10.5,7.91,42081526,16911,8.08,9.99,0.23945409429280393
1528,2021,1,11.0,8.94,57991592,22972,9.99,10.0,0.0010010010010009797
1528,2021,2,12.8,10.0,58367927,21138,10.05,10.55,0.05500000000000007
1529,2009,4,6.56,3.7,209173249,38011,3.94,5.9,
1529,2010,1,6.0,4.21,106169090,20552,5.8,5.52,-0.06440677966101707
1529,2010,2,9.36,5.38,232909512,43090,5.4,9.0,0.6304347826086958
1529,2010,3,10.55,4.86,92783172,17975,9.2,5.85,-0.35000000000000003
1529,2010,4,6.0,4.31,11458732,2107,6.0,4.59,-0.21538461538461537
1529,2011,1,4.98,3.86,8556246,1741,4.45,4.4,-0.04139433551198246
1529,2011,2,6.05,4.13,8923334,1526,4.26,5.08,0.15454545454545446
1529,2011,3,5.22,3.8,10052667,1070,4.76,4.28,-0.1574803149606299
1529,2011,4,4.28,2.97,5477544,1179,4.27,3.27,-0.235981308411215
1529,2012,1,3.47,0.0,4819741,1201,3.1,2.7,-0.17431192660550454
1529,2012,2,2.9,0.0,3766177,979,2.7,1.6,-0.40740740740740744
1529,2012,3,2.96,1.6,3731406,1066,1.62,2.25,0.40624999999999994
1529,2012,4,2.71,0.0,4692366,838,2.38,1.77,-0.21333333333333332
1529,2013,1,2.68,0.0,4471816,655,1.7,2.1,0.18644067796610173
1529,2013,2,2.7,0.0,4542216,682,2.19,2.38,0.13333333333333325
1529,2013,3,3.85,0.0,10646386,993,2.39,3.65,0.5336134453781513
1529,2013,4,3.6,0.0,4068445,885,3.5,2.4,-0.3424657534246575
1529,2014,1,3.45,0.0,7627694,1084,2.42,3.06,0.2750000000000001
1529,2014,2,3.8,0.0,9920823,1142,3.11,3.45,0.1274509803921569
1529,2014,3,3.65,3.0,9291357,1004,3.65,3.4,-0.014492753623188482
1529,2014,4,5.22,3.3,8776871,1039,3.4,4.2,0.2352941176470589
1529,2015,1,4.3,0.0,5990759,1027,4.1,3.4,-0.19047619047619052
1529,2015,2,4.2,0.0,21641050,913,3.21,3.62,0.06470588235294124
1529,2015,3,5.0,0.0,28880165,1366,3.3,4.89,0.35082872928176784
1529,2015,4,6.2,0.0,22137413,1158,4.44,0.0,-1.0
1529,2016,1,5.5,0.0,3938021,1504,4.89,2.51,
1529,2016,2,5.33,0.0,21349212,1552,2.26,4.5,0.7928286852589643
1529,2016,3,5.2,0.0,11554639,1269,4.49,4.1,-0.08888888888888896
1529,2016,4,4.3,0.0,6160450,600,4.01,3.37,-0.1780487804878048
1529,2017,1,4.6,0.0,6662840,2163,3.38,3.9,0.15727002967359044
1529,2017,2,4.2,0.0,2520713,717,3.9,3.11,-0.20256410256410257
1529,2017,3,4.4,0.0,10287248,923,3.08,3.3,0.061093247588424424
1529,2017,4,3.45,2.85,3688674,636,3.25,3.27,-0.009090909090909031
1529,2018,1,4.49,0.0,12701094,1952,3.13,3.65,0.11620795107033635
1529,2018,2,4.02,0.0,4862021,879,3.53,3.15,-0.136986301369863
1529,2018,3,3.38,0.0,1317268,448,3.17,2.98,-0.05396825396825395
1529,2018,4,22.5,0.0,4147891,808,2.98,17.5,4.87248322147651
1529,2019,1,17.1,0.0,449226,1108,17.0,0.0,-1.0
1529,2019,2,19.35,0.0,1818038,1340,15.0,15.5,
1529,2019,3,18.95,12.4,30745865,11105,15.65,17.05,0.10000000000000005
1529,2019,4,19.85,16.15,17422005,7185,17.05,17.65,0.035190615835777
1529,2020,1,17.85,9.81,7636785,3644,17.75,12.0,-0.320113314447592
1529,2020,2,18.8,11.3,13577641,6281,11.6,16.8,0.4000000000000001
1529,2020,3,19.85,13.5,19781419,9433,17.0,15.0,-0.10714285714285718
1529,2020,4,18.6,14.0,18766029,7061,15.0,17.0,0.13333333333333333
1529,2021,1,17.45,14.85,7474743,3637,17.0,16.05,-0.05588235294117643
1529,2021,2,19.5,15.5,27948374,10045,16.05,17.15,0.06853582554517121
1530,2009,4,38.2,29.1,19543273,10088,30.5,36.0,
1530,2010,1,39.5,30.6,10643651,6141,36.45,37.3,0.03611111111111103
1530,2010,2,44.95,32.25,31184218,17145,37.4,38.2,0.024128686327077903
1530,2010,3,38.75,30.7,10901653,6827,38.75,33.95,-0.1112565445026178
1530,2010,4,35.85,30.65,10516419,5638,34.95,35.0,0.030927835051546306
1530,2011,1,41.0,32.4,12575553,7394,35.5,34.5,-0.014285714285714285
1530,2011,2,38.0,34.0,12581813,6447,35.5,34.5,0.0
1530,2011,3,35.9,23.2,5330878,3144,35.0,23.45,-0.32028985507246377
1530,2011,4,28.5,21.9,5538030,3625,21.9,26.6,0.1343283582089553
1530,2012,1,38.9,26.0,28085796,16011,26.7,33.7,0.2669172932330827
